Table Name,State Code,District code,Tehsil Code,Town Code,Area Name,Total/Rural/Urban,Location of source of drinking water,Total Number of Households,Tapwater from treated source,"Tapwater from
untreated source",Covered well,Uncovered well,Handpump,Tubewell/Borehole,Spring,"River/
Canal","Tank/
Pond/
Lake", Other sources
HH2206,29,568,0,0,District  Shimoga,Urban,Away,"8,353","5,896",917,99,432,265,382,18,93,61,190
HH2206,29,568,5515,0,SubDistrict  Sagar ,Total,Total,"47,869","8,895","2,890","1,659","28,695",394,"1,552","1,148",457,"1,517",662
HH2206,29,568,5515,0,SubDistrict  Sagar ,Total,Within the premises,"26,599","5,718","1,188","1,550","17,711",32,400, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5515,0,SubDistrict  Sagar ,Total,Near the premises,"12,826","2,457","1,320",76,"6,418",227,679,552,223,658,216
HH2206,29,568,5515,0,SubDistrict  Sagar ,Total,Away,"8,444",720,382,33,"4,566",135,473,596,234,859,446
HH2206,29,568,5515,0,SubDistrict  Sagar ,Rural,Total,"32,322","1,594","1,832",228,"23,412",386,"1,435","1,092",398,"1,369",576
HH2206,29,568,5515,0,SubDistrict  Sagar ,Rural,Within the premises,"14,931",616,537,189,"13,273",26,290, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5515,0,SubDistrict  Sagar ,Rural,Near the premises,"9,827",729,988,25,"5,748",226,679,509,179,567,177
HH2206,29,568,5515,0,SubDistrict  Sagar ,Rural,Away,"7,564",249,307,14,"4,391",134,466,583,219,802,399
HH2206,29,568,5515,0,SubDistrict  Sagar ,Urban,Total,"15,547","7,301","1,058","1,431","5,283",8,117,56,59,148,86
HH2206,29,568,5515,0,SubDistrict  Sagar ,Urban,Within the premises,"11,668","5,102",651,"1,361","4,438",6,110, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5515,0,SubDistrict  Sagar ,Urban,Near the premises,"2,999","1,728",332,51,670,1, NaN   ,43,44,91,39
HH2206,29,568,5515,0,SubDistrict  Sagar ,Urban,Away,880,471,75,19,175,1,7,13,15,57,47
HH2206,29,568,5515,803130,Jog Kargal (TP),Urban,Total,"2,657","1,651",262,15,439, NaN   ,6,48,51,143,42
HH2206,29,568,5515,803130,Jog Kargal (TP),Urban,Within the premises,"1,787","1,361",180,7,233, NaN   ,6, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5515,803130,Jog Kargal (TP),Urban,Near the premises,596,192,67,4,156, NaN   , NaN   ,35,36,88,18
HH2206,29,568,5515,803130,Jog Kargal (TP),Urban,Away,274,98,15,4,50, NaN   , NaN   ,13,15,55,24
HH2206,29,568,5515,803131,Sagar (CMC),Urban,Total,"12,890","5,650",796,"1,416","4,844",8,111,8,8,5,44
HH2206,29,568,5515,803131,Sagar (CMC),Urban,Within the premises,"9,881","3,741",471,"1,354","4,205",6,104, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5515,803131,Sagar (CMC),Urban,Near the premises,"2,403","1,536",265,47,514,1, NaN   ,8,8,3,21
HH2206,29,568,5515,803131,Sagar (CMC),Urban,Away,606,373,60,15,125,1,7, NaN   , NaN   ,2,23
HH2206,29,568,5516,0,SubDistrict  Sorab ,Total,Total,"45,957","11,681","13,378",670,"10,013","1,472","8,258",45,29,63,348
HH2206,29,568,5516,0,SubDistrict  Sorab ,Total,Within the premises,"14,980","3,996","3,587",334,"4,798",48,"2,217", NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5516,0,SubDistrict  Sorab ,Total,Near the premises,"22,945","5,794","8,000",228,"3,329",751,"4,670",13,16,26,118
HH2206,29,568,5516,0,SubDistrict  Sorab ,Total,Away,"8,032","1,891","1,791",108,"1,886",673,"1,371",32,13,37,230
HH2206,29,568,5516,0,SubDistrict  Sorab ,Rural,Total,"43,449","9,914","12,960",662,"9,835","1,468","8,135",40,29,61,345
HH2206,29,568,5516,0,SubDistrict  Sorab ,Rural,Within the premises,"13,461","2,977","3,284",327,"4,692",47,"2,134", NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5516,0,SubDistrict  Sorab ,Rural,Near the premises,"22,318","5,325","7,932",227,"3,279",751,"4,641",8,16,24,115
HH2206,29,568,5516,0,SubDistrict  Sorab ,Rural,Away,"7,670","1,612","1,744",108,"1,864",670,"1,360",32,13,37,230
HH2206,29,568,5516,0,SubDistrict  Sorab ,Urban,Total,"2,508","1,767",418,8,178,4,123,5, NaN   ,2,3
HH2206,29,568,5516,0,SubDistrict  Sorab ,Urban,Within the premises,"1,519","1,019",303,7,106,1,83, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5516,0,SubDistrict  Sorab ,Urban,Near the premises,627,469,68,1,50, NaN   ,29,5, NaN   ,2,3
HH2206,29,568,5516,0,SubDistrict  Sorab ,Urban,Away,362,279,47, NaN   ,22,3,11, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5516,803132,Sorab (TP),Urban,Total,"2,508","1,767",418,8,178,4,123,5, NaN   ,2,3
HH2206,29,568,5516,803132,Sorab (TP),Urban,Within the premises,"1,519","1,019",303,7,106,1,83, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5516,803132,Sorab (TP),Urban,Near the premises,627,469,68,1,50, NaN   ,29,5, NaN   ,2,3
HH2206,29,568,5516,803132,Sorab (TP),Urban,Away,362,279,47, NaN   ,22,3,11, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5517,0,SubDistrict  Shikarpur,Total,Total,"51,029","15,574","25,239",320,338,428,"8,569",24,28,29,480
HH2206,29,568,5517,0,SubDistrict  Shikarpur,Total,Within the premises,"14,158","6,756","5,393",72,64,14,"1,859", NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5517,0,SubDistrict  Shikarpur,Total,Near the premises,"30,899","7,522","17,129",181,67,353,"5,401",23,23,8,192
HH2206,29,568,5517,0,SubDistrict  Shikarpur,Total,Away,"5,972","1,296","2,717",67,207,61,"1,309",1,5,21,288
HH2206,29,568,5517,0,SubDistrict  Shikarpur,Rural,Total,"40,304","5,867","24,573",308,333,422,"8,334",11,23,26,407
HH2206,29,568,5517,0,SubDistrict  Shikarpur,Rural,Within the premises,"8,748","1,776","5,094",67,62,11,"1,738", NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5517,0,SubDistrict  Shikarpur,Rural,Near the premises,"26,511","3,573","16,819",177,64,350,"5,315",10,18,6,179
HH2206,29,568,5517,0,SubDistrict  Shikarpur,Rural,Away,"5,045",518,"2,660",64,207,61,"1,281",1,5,20,228
HH2206,29,568,5517,0,SubDistrict  Shikarpur,Urban,Total,"10,725","9,707",666,12,5,6,235,13,5,3,73
HH2206,29,568,5517,0,SubDistrict  Shikarpur,Urban,Within the premises,"5,410","4,980",299,5,2,3,121, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5517,0,SubDistrict  Shikarpur,Urban,Near the premises,"4,388","3,949",310,4,3,3,86,13,5,2,13
HH2206,29,568,5517,0,SubDistrict  Shikarpur,Urban,Away,927,778,57,3, NaN   , NaN   ,28, NaN   , NaN   ,1,60
HH2206,29,568,5517,803133,Siralkoppa (TP),Urban,Total,"3,450","3,144",164,4,2,1,97,2, NaN   , NaN   ,36
HH2206,29,568,5517,803133,Siralkoppa (TP),Urban,Within the premises,"1,867","1,764",30,2,1,1,69, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5517,803133,Siralkoppa (TP),Urban,Near the premises,"1,117","1,002",90,2,1, NaN   ,18,2, NaN   , NaN   ,2
HH2206,29,568,5517,803133,Siralkoppa (TP),Urban,Away,466,378,44, NaN   , NaN   , NaN   ,10, NaN   , NaN   , NaN   ,34
HH2206,29,568,5517,803134,Shikarpur (TMC),Urban,Total,"7,275","6,563",502,8,3,5,138,11,5,3,37
HH2206,29,568,5517,803134,Shikarpur (TMC),Urban,Within the premises,"3,543","3,216",269,3,1,2,52, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5517,803134,Shikarpur (TMC),Urban,Near the premises,"3,271","2,947",220,2,2,3,68,11,5,2,11
HH2206,29,568,5517,803134,Shikarpur (TMC),Urban,Away,461,400,13,3, NaN   , NaN   ,18, NaN   , NaN   ,1,26
HH2206,29,568,5518,0,SubDistrict  Hosanagara ,Total,Total,"27,060","2,433","1,050",219,"18,281",628,"1,331","1,196",423,"1,127",372
HH2206,29,568,5518,0,SubDistrict  Hosanagara ,Total,Within the premises,"10,602","1,161",490,151,"8,434",41,325, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5518,0,SubDistrict  Hosanagara ,Total,Near the premises,"9,339","1,000",405,51,"5,792",315,674,449,146,410,97
HH2206,29,568,5518,0,SubDistrict  Hosanagara ,Total,Away,"7,119",272,155,17,"4,055",272,332,747,277,717,275
HH2206,29,568,5518,0,SubDistrict  Hosanagara ,Rural,Total,"25,737","2,158","1,013",170,"17,386",595,"1,300","1,196",422,"1,126",371
HH2206,29,568,5518,0,SubDistrict  Hosanagara ,Rural,Within the premises,"9,893",919,463,111,"8,064",39,297, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5518,0,SubDistrict  Hosanagara ,Rural,Near the premises,"8,916",972,397,43,"5,424",310,671,449,145,409,96
HH2206,29,568,5518,0,SubDistrict  Hosanagara ,Rural,Away,"6,928",267,153,16,"3,898",246,332,747,277,717,275
HH2206,29,568,5518,0,SubDistrict  Hosanagara ,Urban,Total,"1,323",275,37,49,895,33,31, NaN   ,1,1,1
HH2206,29,568,5518,0,SubDistrict  Hosanagara ,Urban,Within the premises,709,242,27,40,370,2,28, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5518,0,SubDistrict  Hosanagara ,Urban,Near the premises,423,28,8,8,368,5,3, NaN   ,1,1,1
HH2206,29,568,5518,0,SubDistrict  Hosanagara ,Urban,Away,191,5,2,1,157,26, NaN   , NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5518,803135,Hosanagara (TP),Urban,Total,"1,323",275,37,49,895,33,31, NaN   ,1,1,1
HH2206,29,568,5518,803135,Hosanagara (TP),Urban,Within the premises,709,242,27,40,370,2,28, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5518,803135,Hosanagara (TP),Urban,Near the premises,423,28,8,8,368,5,3, NaN   ,1,1,1
HH2206,29,568,5518,803135,Hosanagara (TP),Urban,Away,191,5,2,1,157,26, NaN   , NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5519,0,SubDistrict  Tirthahalli,Total,Total,"35,364","7,115","3,468",252,"19,875",758,"1,708",689,408,846,245
HH2206,29,568,5519,0,SubDistrict  Tirthahalli,Total,Within the premises,"14,975","4,697","1,438",156,"8,156",56,472, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5519,0,SubDistrict  Tirthahalli,Total,Near the premises,"12,871","1,975","1,606",55,"7,027",389,804,360,189,341,125
HH2206,29,568,5519,0,SubDistrict  Tirthahalli,Total,Away,"7,518",443,424,41,"4,692",313,432,329,219,505,120
HH2206,29,568,5519,0,SubDistrict  Tirthahalli,Rural,Total,"31,733","3,795","3,268",244,"19,780",758,"1,706",688,407,846,241
HH2206,29,568,5519,0,SubDistrict  Tirthahalli,Rural,Within the premises,"11,737","1,700","1,285",149,"8,076",56,471, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5519,0,SubDistrict  Tirthahalli,Rural,Near the premises,"12,516","1,687","1,560",54,"7,014",389,803,359,188,341,121
HH2206,29,568,5519,0,SubDistrict  Tirthahalli,Rural,Away,"7,480",408,423,41,"4,690",313,432,329,219,505,120
HH2206,29,568,5519,0,SubDistrict  Tirthahalli,Urban,Total,"3,631","3,320",200,8,95, NaN   ,2,1,1, NaN   ,4
HH2206,29,568,5519,0,SubDistrict  Tirthahalli,Urban,Within the premises,"3,238","2,997",153,7,80, NaN   ,1, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5519,0,SubDistrict  Tirthahalli,Urban,Near the premises,355,288,46,1,13, NaN   ,1,1,1, NaN   ,4
HH2206,29,568,5519,0,SubDistrict  Tirthahalli,Urban,Away,38,35,1, NaN   ,2, NaN   , NaN   , NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5519,803136,Tirthahalli (TP),Urban,Total,"3,631","3,320",200,8,95, NaN   ,2,1,1, NaN   ,4
HH2206,29,568,5519,803136,Tirthahalli (TP),Urban,Within the premises,"3,238","2,997",153,7,80, NaN   ,1, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5519,803136,Tirthahalli (TP),Urban,Near the premises,355,288,46,1,13, NaN   ,1,1,1, NaN   ,4
HH2206,29,568,5519,803136,Tirthahalli (TP),Urban,Away,38,35,1, NaN   ,2, NaN   , NaN   , NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5520,0,SubDistrict  Shimoga ,Total,Total,"1,15,437","77,968","22,021",686,"1,776","2,120","9,826",140,488,99,313
HH2206,29,568,5520,0,SubDistrict  Shimoga ,Total,Within the premises,"62,107","50,666","6,896",454,662,137,"3,292", NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5520,0,SubDistrict  Shimoga ,Total,Near the premises,"45,680","23,804","13,130",131,739,"1,354","5,789",132,295,66,240
HH2206,29,568,5520,0,SubDistrict  Shimoga ,Total,Away,"7,650","3,498","1,995",101,375,629,745,8,193,33,73
HH2206,29,568,5520,0,SubDistrict  Shimoga ,Rural,Total,"41,145","13,495","16,765",105,"1,327","1,726","7,286",28,274,51,88
HH2206,29,568,5520,0,SubDistrict  Shimoga ,Rural,Within the premises,"13,423","5,842","5,201",39,321,83,"1,937", NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5520,0,SubDistrict  Shimoga ,Rural,Near the premises,"23,506","6,547","10,060",37,656,"1,075","4,880",22,145,19,65
HH2206,29,568,5520,0,SubDistrict  Shimoga ,Rural,Away,"4,216","1,106","1,504",29,350,568,469,6,129,32,23
HH2206,29,568,5520,0,SubDistrict  Shimoga ,Urban,Total,"74,292","64,473","5,256",581,449,394,"2,540",112,214,48,225
HH2206,29,568,5520,0,SubDistrict  Shimoga ,Urban,Within the premises,"48,684","44,824","1,695",415,341,54,"1,355", NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5520,0,SubDistrict  Shimoga ,Urban,Near the premises,"22,174","17,257","3,070",94,83,279,909,110,150,47,175
HH2206,29,568,5520,0,SubDistrict  Shimoga ,Urban,Away,"3,434","2,392",491,72,25,61,276,2,64,1,50
HH2206,29,568,5520,803137,Shimoga (CMC),Urban,Total,"74,292","64,473","5,256",581,449,394,"2,540",112,214,48,225
HH2206,29,568,5520,803137,Shimoga (CMC),Urban,Within the premises,"48,684","44,824","1,695",415,341,54,"1,355", NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5520,803137,Shimoga (CMC),Urban,Near the premises,"22,174","17,257","3,070",94,83,279,909,110,150,47,175
HH2206,29,568,5520,803137,Shimoga (CMC),Urban,Away,"3,434","2,392",491,72,25,61,276,2,64,1,50
HH2206,29,568,5521,0,SubDistrict  Bhadravati ,Total,Total,"79,423","50,557","20,232",209,857,"1,042","5,345",306,328,81,466
HH2206,29,568,5521,0,SubDistrict  Bhadravati ,Total,Within the premises,"37,603","28,217","6,713",114,341,104,"2,114", NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5521,0,SubDistrict  Bhadravati ,Total,Near the premises,"34,105","18,478","11,380",64,415,455,"2,356",300,251,59,347
HH2206,29,568,5521,0,SubDistrict  Bhadravati ,Total,Away,"7,715","3,862","2,139",31,101,483,875,6,77,22,119
HH2206,29,568,5521,0,SubDistrict  Bhadravati ,Rural,Total,"42,370","17,890","17,635",94,603,834,"4,571",26,301,63,353
HH2206,29,568,5521,0,SubDistrict  Bhadravati ,Rural,Within the premises,"15,763","7,884","5,788",39,248,93,"1,711", NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5521,0,SubDistrict  Bhadravati ,Rural,Near the premises,"21,413","8,080","9,952",28,305,432,"2,045",23,238,43,267
HH2206,29,568,5521,0,SubDistrict  Bhadravati ,Rural,Away,"5,194","1,926","1,895",27,50,309,815,3,63,20,86
HH2206,29,568,5521,0,SubDistrict  Bhadravati ,Urban,Total,"37,053","32,667","2,597",115,254,208,774,280,27,18,113
HH2206,29,568,5521,0,SubDistrict  Bhadravati ,Urban,Within the premises,"21,840","20,333",925,75,93,11,403, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5521,0,SubDistrict  Bhadravati ,Urban,Near the premises,"12,692","10,398","1,428",36,110,23,311,277,13,16,80
HH2206,29,568,5521,0,SubDistrict  Bhadravati ,Urban,Away,"2,521","1,936",244,4,51,174,60,3,14,2,33
HH2206,29,568,5521,803138,Bhadravati (CMC),Urban,Total,"37,053","32,667","2,597",115,254,208,774,280,27,18,113
HH2206,29,568,5521,803138,Bhadravati (CMC),Urban,Within the premises,"21,840","20,333",925,75,93,11,403, NaN   , NaN   , NaN   , NaN   
HH2206,29,568,5521,803138,Bhadravati (CMC),Urban,Near the premises,"12,692","10,398","1,428",36,110,23,311,277,13,16,80
HH2206,29,568,5521,803138,Bhadravati (CMC),Urban,Away,"2,521","1,936",244,4,51,174,60,3,14,2,33
HH2206,29,569,0,0,District  Udupi,Total,Total,"2,46,313","28,751","16,986","14,810","1,66,257","2,899","9,990",462,"1,072","2,023","3,063"
HH2206,29,569,0,0,District  Udupi,Total,Within the premises,"1,85,404","22,250","9,450","12,411","1,33,445","1,767","6,081", NaN   , NaN   , NaN   , NaN   
HH2206,29,569,0,0,District  Udupi,Total,Near the premises,"33,715","4,036","5,181","1,240","17,667",603,"1,997",261,444,"1,103","1,183"
HH2206,29,569,0,0,District  Udupi,Total,Away,"27,194","2,465","2,355","1,159","15,145",529,"1,912",201,628,920,"1,880"
HH2206,29,569,0,0,District  Udupi,Rural,Total,"1,74,548","11,746","13,185","8,661","1,26,387","1,710","7,034",443,"1,036","1,991","2,355"
HH2206,29,569,0,0,District  Udupi,Rural,Within the premises,"1,24,952","7,603","6,806","7,089","98,923",776,"3,755", NaN   , NaN   , NaN   , NaN   
HH2206,29,569,0,0,District  Udupi,Rural,Near the premises,"26,814","2,787","4,251",819,"14,260",500,"1,697",244,409,"1,079",768
HH2206,29,569,0,0,District  Udupi,Rural,Away,"22,782","1,356","2,128",753,"13,204",434,"1,582",199,627,912,"1,587"
HH2206,29,569,0,0,District  Udupi,Urban,Total,"71,765","17,005","3,801","6,149","39,870","1,189","2,956",19,36,32,708
HH2206,29,569,0,0,District  Udupi,Urban,Within the premises,"60,452","14,647","2,644","5,322","34,522",991,"2,326", NaN   , NaN   , NaN   , NaN   
HH2206,29,569,0,0,District  Udupi,Urban,Near the premises,"6,901","1,249",930,421,"3,407",103,300,17,35,24,415
HH2206,29,569,0,0,District  Udupi,Urban,Away,"4,412","1,109",227,406,"1,941",95,330,2,1,8,293
HH2206,29,569,5522,0,SubDistrict  Kundapura ,Total,Total,"78,068","6,123","4,777","1,107","59,052",863,"2,821",324,578,"1,377","1,046"
HH2206,29,569,5522,0,SubDistrict  Kundapura ,Total,Within the premises,"56,756","4,518","2,649",868,"47,229",304,"1,188", NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5522,0,SubDistrict  Kundapura ,Total,Near the premises,"11,533",947,"1,271",100,"6,603",300,858,191,234,718,311
HH2206,29,569,5522,0,SubDistrict  Kundapura ,Total,Away,"9,779",658,857,139,"5,220",259,775,133,344,659,735
HH2206,29,569,5522,0,SubDistrict  Kundapura ,Rural,Total,"70,138","4,450","4,669",925,"53,297",826,"2,697",322,576,"1,375","1,001"
HH2206,29,569,5522,0,SubDistrict  Kundapura ,Rural,Within the premises,"49,880","3,078","2,547",700,"42,150",275,"1,130", NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5522,0,SubDistrict  Kundapura ,Rural,Near the premises,"10,807",855,"1,266",98,"6,055",294,814,189,232,716,288
HH2206,29,569,5522,0,SubDistrict  Kundapura ,Rural,Away,"9,451",517,856,127,"5,092",257,753,133,344,659,713
HH2206,29,569,5522,0,SubDistrict  Kundapura ,Urban,Total,"7,930","1,673",108,182,"5,755",37,124,2,2,2,45
HH2206,29,569,5522,0,SubDistrict  Kundapura ,Urban,Within the premises,"6,876","1,440",102,168,"5,079",29,58, NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5522,0,SubDistrict  Kundapura ,Urban,Near the premises,726,92,5,2,548,6,44,2,2,2,23
HH2206,29,569,5522,0,SubDistrict  Kundapura ,Urban,Away,328,141,1,12,128,2,22, NaN   , NaN   , NaN   ,22
HH2206,29,569,5522,803139,Kundapura (TMC),Urban,Total,"5,808","1,487",98,153,"4,006",10,21,2,2, NaN   ,29
HH2206,29,569,5522,803139,Kundapura (TMC),Urban,Within the premises,"5,245","1,303",94,140,"3,682",6,20, NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5522,803139,Kundapura (TMC),Urban,Near the premises,291,44,3,1,228,2, NaN   ,2,2, NaN   ,9
HH2206,29,569,5522,803139,Kundapura (TMC),Urban,Away,272,140,1,12,96,2,1, NaN   , NaN   , NaN   ,20
HH2206,29,569,5522,608758,Koteshwar (CT),Urban,Total,"2,122",186,10,29,"1,749",27,103, NaN   , NaN   ,2,16
HH2206,29,569,5522,608758,Koteshwar (CT),Urban,Within the premises,"1,631",137,8,28,"1,397",23,38, NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5522,608758,Koteshwar (CT),Urban,Near the premises,435,48,2,1,320,4,44, NaN   , NaN   ,2,14
HH2206,29,569,5522,608758,Koteshwar (CT),Urban,Away,56,1, NaN   , NaN   ,32, NaN   ,21, NaN   , NaN   , NaN   ,2
HH2206,29,569,5523,0,SubDistrict  Udupi,Total,Total,"1,22,101","20,177","7,522","10,274","74,519","1,734","5,755",58,150,178,"1,734"
HH2206,29,569,5523,0,SubDistrict  Udupi,Total,Within the premises,"95,625","16,076","4,227","8,628","60,895","1,379","4,420", NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,0,SubDistrict  Udupi,Total,Near the premises,"15,227","2,636","2,476",852,"7,436",191,709,28,62,86,751
HH2206,29,569,5523,0,SubDistrict  Udupi,Total,Away,"11,249","1,465",819,794,"6,188",164,626,30,88,92,983
HH2206,29,569,5523,0,SubDistrict  Udupi,Rural,Total,"65,043","6,095","4,422","4,662","44,781",601,"3,040",42,118,152,"1,130"
HH2206,29,569,5523,0,SubDistrict  Udupi,Rural,Within the premises,"47,480","3,840","2,158","3,801","34,995",433,"2,253", NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,0,SubDistrict  Udupi,Rural,Near the premises,"9,747","1,632","1,655",441,"4,955",94,461,14,30,66,399
HH2206,29,569,5523,0,SubDistrict  Udupi,Rural,Away,"7,816",623,609,420,"4,831",74,326,28,88,86,731
HH2206,29,569,5523,0,SubDistrict  Udupi,Urban,Total,"57,058","14,082","3,100","5,612","29,738","1,133","2,715",16,32,26,604
HH2206,29,569,5523,0,SubDistrict  Udupi,Urban,Within the premises,"48,145","12,236","2,069","4,827","25,900",946,"2,167", NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,0,SubDistrict  Udupi,Urban,Near the premises,"5,480","1,004",821,411,"2,481",97,248,14,32,20,352
HH2206,29,569,5523,0,SubDistrict  Udupi,Urban,Away,"3,433",842,210,374,"1,357",90,300,2, NaN   ,6,252
HH2206,29,569,5523,803140,Saligram (TP),Urban,Total,"3,167",35,461,8,"2,485",17,132, NaN   , NaN   ,4,25
HH2206,29,569,5523,803140,Saligram (TP),Urban,Within the premises,"2,682",20,353,3,"2,171",16,119, NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,803140,Saligram (TP),Urban,Near the premises,327,12,88, NaN   ,197,1,13, NaN   , NaN   ,3,13
HH2206,29,569,5523,803140,Saligram (TP),Urban,Away,158,3,20,5,117, NaN   , NaN   , NaN   , NaN   ,1,12
HH2206,29,569,5523,803141,Udupi (CMC + OG),Urban,Total,"31,815","10,953",676,"2,802","14,819",875,"1,362",11,22,10,285
HH2206,29,569,5523,803141,Udupi (CMC + OG),Urban,Within the premises,"27,818","9,740",521,"2,554","13,080",771,"1,152", NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,803141,Udupi (CMC + OG),Urban,Near the premises,"2,275",528,86,170,"1,133",53,79,9,22,6,189
HH2206,29,569,5523,803141,Udupi (CMC + OG),Urban,Away,"1,722",685,69,78,606,51,131,2, NaN   ,4,96
HH2206,29,569,5523,608845,Varamballi (CT),Urban,Total,"1,522",243,241,30,902, NaN   ,91,1, NaN   ,1,13
HH2206,29,569,5523,608845,Varamballi (CT),Urban,Within the premises,"1,367",232,231,25,804, NaN   ,75, NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,608845,Varamballi (CT),Urban,Near the premises,87,10,8,3,48, NaN   ,10,1, NaN   ,1,6
HH2206,29,569,5523,608845,Varamballi (CT),Urban,Away,68,1,2,2,50, NaN   ,6, NaN   , NaN   , NaN   ,7
HH2206,29,569,5523,608846,52 Heroor (CT),Urban,Total,"1,129",12,47,133,803,62,72, NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,608846,52 Heroor (CT),Urban,Within the premises,915,8,47,107,687,8,58, NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,608846,52 Heroor (CT),Urban,Near the premises,101,3, NaN   ,13,47,28,10, NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,608846,52 Heroor (CT),Urban,Away,113,1, NaN   ,13,69,26,4, NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,608847,Tonse East (CT),Urban,Total,"1,851",508,136,15,"1,157",1,27, NaN   ,3,1,3
HH2206,29,569,5523,608847,Tonse East (CT),Urban,Within the premises,"1,618",421,105,11,"1,070",1,10, NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,608847,Tonse East (CT),Urban,Near the premises,142,55,30,3,43, NaN   ,4, NaN   ,3,1,3
HH2206,29,569,5523,608847,Tonse East (CT),Urban,Away,91,32,1,1,44, NaN   ,13, NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,608848,Tenkanidyoor (CT),Urban,Total,"1,445",200,75,720,249,107,49, NaN   , NaN   , NaN   ,45
HH2206,29,569,5523,608848,Tenkanidyoor (CT),Urban,Within the premises,"1,115",140,39,580,206,105,45, NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,608848,Tenkanidyoor (CT),Urban,Near the premises,260,58,35,127,38,2, NaN   , NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,608848,Tenkanidyoor (CT),Urban,Away,70,2,1,13,5, NaN   ,4, NaN   , NaN   , NaN   ,45
HH2206,29,569,5523,608849,Korangrapady (CT),Urban,Total,"1,088",121,6,319,619,7,14,1, NaN   , NaN   ,1
HH2206,29,569,5523,608849,Korangrapady (CT),Urban,Within the premises,917,97,4,278,522,3,13, NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,608849,Korangrapady (CT),Urban,Near the premises,135,14,1,41,73,4,1,1, NaN   , NaN   , NaN   
HH2206,29,569,5523,608849,Korangrapady (CT),Urban,Away,36,10,1, NaN   ,24, NaN   , NaN   , NaN   , NaN   , NaN   ,1
HH2206,29,569,5523,608850,Badagabettu (No.80) (CT),Urban,Total,"1,988",656,52,180,740,2,356,1, NaN   , NaN   ,1
HH2206,29,569,5523,608850,Badagabettu (No.80) (CT),Urban,Within the premises,"1,619",594,30,151,618, NaN   ,226, NaN   , NaN   , NaN   , NaN   
HH2206,29,569,5523,608850,Badagabettu (No.80) (CT),Urban,Near the premises,170,37,12,6,78,2,34,1, NaN   , NaN   , NaN   
HH2206,29,569,5523,608850,Badagabettu (No.80) (CT),Urban,Away,199,25,10,23,44, NaN   ,96, NaN   , NaN   , NaN   ,1
